Country Name,Country Code,Year,unemployment,inflation,oil_rents,gdp_growth,exchange_rate
Libya,LBY,1984,,12.4776272053182,,-5.04178142890187,0.296052999583333
Libya,LBY,1985,,9.13844055467158,,8.32677842607399,0.296053
Libya,LBY,1986,,3.29098104561556,,-11.3525063155837,0.315395802539234
Libya,LBY,1987,,4.35571687840289,,-14.7020531689967,0.29702864435075
Libya,LBY,1988,,6.08695652173907,,7.57902335976675,0.285766198804
Libya,LBY,1989,,1.51183970856097,,7.19941714616827,0.29960165611425
Libya,LBY,1990,,8.4514624080388,39.712189752461,3.72013163404128,0.283177189703
Libya,LBY,1991,18.601,11.8960953011251,23.3544314520225,15.6551316776498,0.2807283172785
Libya,LBY,1992,18.828,9.35975158953134,22.3747268524689,-2.71227407954309,0.281553354124583
Libya,LBY,1993,19.006,11.0735532720389,22.2666014963477,-3.76319264327812,0.304370218790316
Libya,LBY,1994,19.328,5.11259890444314,21.8836084062861,1.93478674200678,0.348368210137774
Libya,LBY,1995,19.331,7.23798494499129,26.7764550727601,-2.2204069560875,0.418144934349807
Libya,LBY,1996,19.212,4.02807775377965,31.0343606030664,2.13412320029278,0.436799769214902
Libya,LBY,1997,19.151,3.55029585798822,26.3375156857295,5.21267102136972,0.460866115311545
Libya,LBY,1998,19.192,3.70927318295734,17.8086785928772,-3.55224474739784,0.467574437452601
Libya,LBY,1999,19.233,2.64862252295822,19.6978468357252,0.749659257603952,0.463810768619975
Libya,LBY,2000,19.275,-2.90000000000024,33.5852838997618,3.6792704082,0.512189613308333
Libya,LBY,2001,19.239,-8.81393752145546,29.4914880458031,-1.76283887062603,0.605064253623333
Libya,LBY,2002,19.281,-9.79764705882356,48.3822928740602,-0.958897332849631,1.27067917397333
Libya,LBY,2003,19.074,-2.19115191986647,47.8421621561942,13.0160372478013,1.29294412808415
Libya,LBY,2004,18.938,-2.19756774055898,54.7869519679771,4.46163899648637,1.30496614426767
Libya,LBY,2005,18.66,2.65020576131657,61.0171738102836,11.8707565226151,1.30838482391592
Libya,LBY,2006,18.805,1.45926876202722,60.9295741290035,6.50052541959279,1.31357162479067
Libya,LBY,2007,18.771,6.25098782993553,59.9292830144719,6.22998278561838,1.26264486767833
Libya,LBY,2008,19.041,10.3607288954998,64.8164362995569,-0.162048238799883,1.22356239341867
Libya,LBY,2009,19.29,2.45990025609954,49.9122829981053,-4.4001817631021,1.25353448862568
Libya,LBY,2010,19.321,2.79989500109265,54.526429982548,5.0272476723775,1.26678941001316
Libya,LBY,2011,19.504,15.5184815317562,36.3305559734441,-50.3385151384986,1.22415249460346
Libya,LBY,2012,19.03,6.05980392156855,57.6300935046394,86.8267484395784,1.26165963821484
Libya,LBY,2013,19.311,2.60581802719517,45.8016137051651,-17.9979615745681,1.27169182111774
Libya,LBY,2014,19.295,2.43294141599233,28.6305298163822,-23.0428058282215,1.27240206718888
Libya,LBY,2015,19.69,10.4022933588151,14.4264442000075,-0.842656252118843,1.38120985962103
Libya,LBY,2016,19.559,25.853874212446,10.7931417666286,-1.4909411172622,1.39036867889833
Libya,LBY,2017,19.053,25.8036184788337,20.9466167504799,32.4918021862688,1.3938200108235
Libya,LBY,2018,18.865,13.1702038536722,30.0345298438813,7.9413678529104,1.36496666666667
Libya,LBY,2019,19.087,-2.16217883470591,32.7515623093831,-11.1960828853386,1.39826289736928
Libya,LBY,2020,19.651,1.44703656998741,9.24399152945122,-29.4552967282824,1.38866668346465
Libya,LBY,2021,19.779,2.86833027751015,56.3779371892049,28.2996823429147,4.514425
Libya,LBY,2022,19.238,4.51030149235695,,-8.29981811198795,4.813175
Libya,LBY,2023,18.713,2.3731753143518,,10.2000497852517,4.81288333333334
Libya,LBY,2024,19.085,2.12615766885021,,1.89995052025442,4.83220833333333
Libya,LBY,2025,18.758,1.84166666666702,,13.3717080516958,5.30256666666666
Morocco,MAR,1960,,3.42429906542058,,,5.06049000406049
Morocco,MAR,1961,,1.76312460493452,,,5.06049000406049
Morocco,MAR,1962,,5.09672908138148,,,5.06049000406049
Morocco,MAR,1963,,5.69971168745222,,,5.06049000406049
Morocco,MAR,1964,,4.02154147421213,,,5.06049000406049
Morocco,MAR,1965,,3.4828212200169,,,5.06049000406049
Morocco,MAR,1966,,-1.0135793646964,,,5.06049000406049
Morocco,MAR,1967,,-0.748276993897715,,10.0288413593661,5.06049000406049
Morocco,MAR,1968,,0.436479069044525,,9.89173930674043,5.06049000406049
Morocco,MAR,1969,,2.94989135439242,,8.36216535672018,5.06049000406049
Morocco,MAR,1970,,1.27918132376476,,4.71346037515517,5.06049000406049
Morocco,MAR,1971,,4.1553520683533,0.0049010437746121,5.5968936595313,5.04995885361156
Morocco,MAR,1972,,3.75917055722263,0.006522746480692,2.43723734665467,4.59248032014095
Morocco,MAR,1973,,4.08461403612973,0.0119585823329776,3.55931083241548,4.10692083233334
Morocco,MAR,1974,,17.5568227452454,0.0245284171591146,5.59604994440339,4.36976666566667
Morocco,MAR,1975,,7.91828926702741,0.0166013280568583,7.55822156113805,4.052487499
Morocco,MAR,1976,,8.50215244349303,0.0076275246932294,10.8127813442855,4.419312499
Morocco,MAR,1977,,12.5970009920069,0.0174803585788549,6.0591676788529,4.50334583233333
Morocco,MAR,1978,,9.7160327495434,0.0162686827564633,2.23266338861872,4.16667083233333
Morocco,MAR,1979,,8.33136541815462,0.0249454081248798,4.79378720493398,3.89913416566667
Morocco,MAR,1980,,9.40837947437956,0.0154413073181381,3.64216481334074,3.93664583233334
Morocco,MAR,1981,,12.4925283921001,0.0228064561957411,-1.7434349305055,5.17229583233333
Morocco,MAR,1982,,10.5278072972983,0.0157889098114505,8.95737202254297,6.023022499
Morocco,MAR,1983,,6.20793538870313,0.0181573174779498,1.38656957735846,7.11132333233333
Morocco,MAR,1984,,12.4475693291853,0.018335367630548,6.41838632129115,8.81053583275
Morocco,MAR,1985,,7.7286389008592,0.0243830497123277,6.00765207144033,10.0624941664167
Morocco,MAR,1986,,8.73355918706675,0.0101580392209008,9.27110576948627,9.10444166641667
Morocco,MAR,1987,,2.69873997713767,0.0093589432183166,-0.325004075650469,8.359225
Morocco,MAR,1988,,2.36905505487641,0.0073448661446723,11.8752359788597,8.20915
Morocco,MAR,1989,,3.2599694922639,0.0065689680921739,2.84620258132841,8.48817
Morocco,MAR,1990,,6.78259401511006,0.0086331793463765,3.41181222630115,8.24234166666666
Morocco,MAR,1991,13.502,7.98616600790512,0.0038956474413304,7.21608815359085,8.70655
Morocco,MAR,1992,13.781,5.7402466286874,0.0035802606735623,-2.097738754022,8.537875
Morocco,MAR,1993,14.026,5.18311396030801,0.0032934305261153,-0.740591700332374,9.29870916666667
Morocco,MAR,1994,13.858,5.14167152953361,0.0021216430136692,10.5880004161286,9.202715
Morocco,MAR,1995,14.054,6.12358164775523,0.0013097799250287,-5.40544787197402,8.54023583333334
Morocco,MAR,1996,13.362,2.98680922773017,0.0014831045779326,12.3728762700496,8.71587583333333
Morocco,MAR,1997,14.025,1.03819895051614,0.0035620276937522,-1.56070234550782,9.52710666666667
Morocco,MAR,1998,13.359,2.75311330764477,0.002083701780773,7.23855267691987,9.60441583333333
Morocco,MAR,1999,13.94,0.684782608695643,0.0029532185556764,1.6970614772566,9.80441916666667
Morocco,MAR,2000,13.58,1.89463456763464,0.0063127252230029,2.58218091499747,10.6256361666667
Morocco,MAR,2001,12.46,0.619801875297975,0.0038967899367192,7.72182519577728,11.302975
Morocco,MAR,2002,11.59,2.79561966936936,0.0048209432798179,3.73019737485745,11.0205833333333
Morocco,MAR,2003,11.92,1.16773367477592,0.0035183313822751,6.17110214953244,9.57438333333333
Morocco,MAR,2004,10.83,1.49344403381774,0.0044767617318117,4.57138016516208,8.86801666666667
Morocco,MAR,2005,11.01,0.982641660015951,0.0040207024300055,3.19224973015831,8.86500833333334
Morocco,MAR,2006,9.67,3.28476166954811,0.0062368292429596,7.7908200104027,8.79558333333333
Morocco,MAR,2007,9.56,2.04208512673344,0.0064888645629307,3.44106776690418,8.19233333333333
Morocco,MAR,2008,9.57,3.71484311494064,0.0061644205483407,5.68453936284732,7.750325
Morocco,MAR,2009,8.96,0.971862998667636,0.0032583737265042,3.74576940136258,8.0571
Morocco,MAR,2010,9.09,0.993557401226392,0.0054687744644496,3.49955709403216,8.41715833333333
Morocco,MAR,2011,8.91,0.9069249096918,0.0072686592110911,5.52464523319847,8.089875
Morocco,MAR,2012,8.99,1.28712240079219,0.0052845250346448,3.06234368502997,8.62844458333333
Morocco,MAR,2013,9.23,1.88065466724086,0.0053581787411086,4.12221286860944,8.4055039167443
Morocco,MAR,2014,9.7,0.442310053557048,0.0027200756134493,2.7192440802029,8.40633668826152
Morocco,MAR,2015,9.46,1.5579071134626,0.0014273089885363,4.34458297635238,9.76434827950111
Morocco,MAR,2016,9.3,1.63531114327064,0.0011328109364847,0.52118550608968,9.8074760315025
Morocco,MAR,2017,9.22,0.754663249323619,0.0013107837217798,5.05789816173446,9.6919978888289
Morocco,MAR,2018,9.272,1.80391671141896,0.0017548694429699,3.06564133025955,9.38610242091972
Morocco,MAR,2019,9.191,0.303386036590383,0.0013723705365759,2.89097476137077,9.61707609950743
Morocco,MAR,2020,11.189,0.705968661338261,0.0008395727088705,-7.17820744246774,9.49684732221969
Morocco,MAR,2021,10.551,1.40195883962006,0.0010111851115324,8.15473889823681,8.98848402414138
Morocco,MAR,2022,9.413,6.65704202759067,,1.81269242194809,10.1606602430359
Morocco,MAR,2023,8.896,6.09114152504141,,3.65564411017931,10.1314260970897
Morocco,MAR,2024,9.103,0.985256592004507,,3.79336515978963,9.94235921679198
Morocco,MAR,2025,9.0,0.701902154839545,,4.59524349182247,9.35027697089947
Mauritania,MRT,1960,,,,,4.93699111607702
Mauritania,MRT,1961,,,,,4.93699111607702
Mauritania,MRT,1962,,,,0.726608378640577,4.93699111607702
Mauritania,MRT,1963,,,,-1.98376757520109,4.93699111607702
Mauritania,MRT,1964,,,,27.6908863519321,4.93699111607702
Mauritania,MRT,1965,,,,16.1383305020504,4.93699111607702
Mauritania,MRT,1966,,,,0.230961966714844,4.93699111607702
Mauritania,MRT,1967,,,,3.56713289695294,4.93699111607702
Mauritania,MRT,1968,,,,10.1964426246681,4.93699111607702
Mauritania,MRT,1969,,,,1.24853208914941,5.19415731998417
Mauritania,MRT,1970,,,,11.9859311503119,5.55419000545419
Mauritania,MRT,1971,,,,1.84288643786732,5.54263250491634
Mauritania,MRT,1972,,,,-0.73290786787895,5.04053333316666
Mauritania,MRT,1973,,,,-4.58475693319917,4.45776666666667
Mauritania,MRT,1974,,,,12.162611059057,4.53333333323333
Mauritania,MRT,1975,,,,-5.13437444709423,4.3104249999
Mauritania,MRT,1976,,,,8.54610493021582,4.5022249999
Mauritania,MRT,1977,,,,-1.87859368235061,4.558708333325
Mauritania,MRT,1978,,,,-0.504713833016041,4.61625
Mauritania,MRT,1979,,,,4.79003983768624,4.58925
Mauritania,MRT,1980,,,0.0,3.37121021902442,4.59140833325
Mauritania,MRT,1981,,,0.0,3.45028841966047,4.82958333333333
